0.15,0.22,0.12,0.07,0.09,0.23,0.06,0.08,-0.04,0.13,0.09,N/A,0.04,0.17,0.02,-0.01,0.06,0.02,0.02,0.04,N/A,0.06,0.10,0.02,0.05,0.15,0.05,0.04,0.05,0.05,0.05,0.14,0.04,0.13,0.05,0.00,N/A,0.18,0.01,0.05,0.04,0.09,0.07,0.16,-0.01,0.04,1,0.08,-0.00,0.00,0.05,0.06,-0.01,0.02,0.05,0.03,0.04,0.04,0.01,0.07,N/A,-0.01,0.05,-0.03,0.09,0.11,-0.02,0.03,0.09,-0.01,0.02,0.08,0.05,0.12,0.17
0.43,0.47,0.34,0.80,0.34,0.00,0.28,0.36,0.10,0.18,0.88,N/A,0.21,0.51,0.17,0.11,0.34,0.13,0.07,0.02,N/A,0.17,0.17,0.27,0.24,0.14,0.20,0.20,0.10,0.11,0.26,0.48,0.20,0.32,0.14,0.25,N/A,0.47,0.08,0.24,0.05,0.90,0.10,0.49,0.02,0.12,0.08,1,0.21,0.33,0.20,0.01,0.04,0.13,0.26,0.17,0.24,0.01,0.02,0.13,N/A,0.16,0.14,0.06,0.15,0.20,0.13,0.13,0.46,0.04,0.19,0.21,0.19,0.29,0.46
0.28,0.18,0.17,0.17,0.15,0.03,0.20,0.16,0.15,0.10,0.17,N/A,0.19,0.28,0.16,0.05,0.22,0.20,0.09,0.01,N/A,0.02,0.06,0.14,0.14,0.13,0.13,0.18,0.08,0.06,0.13,0.30,0.18,0.26,0.01,0.18,N/A,0.23,0.12,0.08,0.08,0.16,0.10,0.28,0.07,0.11,-0.00,0.21,1,0.18,0.14,0.04,0.42,0.06,0.20,0.09,0.17,0.02,0.06,0.07,N/A,0.08,0.10,0.03,0.01,0.10,0.08,0.12,0.20,0.03,0.12,0.09,0.12,0.14,0.24
0.43,0.29,0.29,0.32,0.16,0.03,0.33,0.26,0.12,0.15,0.26,N/A,0.15,0.46,0.18,0.12,0.36,0.21,0.07,0.03,N/A,0.05,0.11,0.21,0.06,0.20,0.13,0.21,0.03,0.08,0.26,0.47,0.11,0.30,0.09,0.23,N/A,0.27,0.07,0.18,0.04,0.22,0.18,0.38,0.02,0.12,0.00,0.33,0.18,1,0.17,0.04,0.10,0.14,0.25,0.09,0.26,0.19,0.03,0.07,N/A,0.16,-0.00,0.13,0.16,0.25,0.14,0.14,0.35,0.01,0.20,0.20,0.20,0.23,0.42
0.35,0.17,0.30,0.19,0.16,-0.01,0.28,0.26,0.10,0.25,0.17,N/A,0.05,0.40,0.14,0.09,0.25,0.13,0.09,0.05,N/A,0.09,0.15,0.39,0.11,0.16,0.21,0.18,0.12,0.15,0.26,0.37,0.06,0.31,0.09,0.20,N/A,0.23,-0.02,0.06,0.02,0.13,0.04,0.36,0.30,0.13,0.05,0.20,0.14,0.17,1,0.05,0.05,0.04,0.14,0.29,0.19,0.02,0.02,0.13,N/A,0.15,0.07,0.12,0.13,0.17,0.18,0.01,0.32,0.05,0.22,0.16,0.18,0.21,0.39
0.11,0.06,0.14,0.02,0.12,-0.04,0.06,0.09,-0.01,0.01,0.00,N/A,0.05,0.13,0.00,0.19,0.07,-0.01,0.38,0.06,N/A,0.09,0.08,0.07,-0.00,-0.05,0.02,0.09,0.08,0.13,0.04,0.12,-0.07,0.04,0.08,0.06,N/A,0.05,0.03,0.06,0.04,-0.01,-0.09,0.14,0.04,0.01,0.06,0.01,0.04,0.04,0.05,1,0.00,-0.02,0.03,0.03,0.03,0.03,0.03,0.06,N/A,0.11,-0.06,0.03,0.09,0.02,0.02,0.01,0.05,0.02,0.18,-0.03,0.02,0.04,0.09
0.17,0.09,0.07,0.04,0.17,-0.01,0.12,0.07,0.32,-0.00,0.02,N/A,0.02,0.16,0.06,0.01,0.03,0.20,0.23,-0.05,N/A,-0.00,0.05,0.07,0.07,0.11,0.02,0.08,0.04,0.06,0.09,0.17,0.13,0.05,0.10,0.03,N/A,0.05,0.38,0.00,0.06,0.01,0.03,0.09,0.01,0.04,-0.01,0.04,0.42,0.10,0.05,0.00,1,-0.03,0.06,0.03,0.16,0.07,0.04,0.04,N/A,0.05,0.02,0.11,0.01,-0.03,-0.01,0.02,0.07,0.03,0.00,0.01,0.05,0.03,0.08
0.20,0.16,0.10,0.08,0.13,0.03,0.15,0.16,-0.03,0.07,0.04,N/A,0.06,0.16,0.04,0.01,0.14,0.04,0.01,0.02,N/A,-0.01,0.02,0.11,0.05,0.05,0.09,0.04,-0.01,0.01,0.13,0.22,0.08,0.10,-0.04,0.24,N/A,0.10,0.05,0.02,0.02,0.04,0.04,0.14,-0.03,0.05,0.02,0.13,0.06,0.14,0.04,-0.02,-0.03,1,0.16,0.03,0.06,-0.01,0.04,0.03,N/A,0.06,0.05,0.07,-0.03,0.11,0.03,0.00,0.14,0.02,0.00,-0.01,0.03,0.15,0.18
0.33,0.20,0.24,0.16,0.21,-0.05,0.16,0.24,0.06,0.20,0.20,N/A,0.18,0.32,0.19,0.04,0.21,0.09,0.08,0.13,N/A,0.14,0.16,0.17,0.12,0.12,0.05,0.19,0.17,0.10,0.24,0.35,0.19,0.32,0.15,0.29,N/A,0.27,-0.05,0.11,0.05,0.15,0.08,0.32,-0.01,0.11,0.05,0.26,0.20,0.25,0.14,0.03,0.06,0.16,1,0.07,0.11,0.05,0.04,0.12,N/A,0.12,0.07,0.11,0.08,0.24,0.06,0.07,0.31,0.02,0.12,0.15,0.10,0.18,0.35
0.27,0.13,0.16,0.14,0.05,0.05,0.31,0.16,-0.01,0.12,0.14,N/A,0.07,0.26,0.06,0.06,0.15,0.11,0.02,0.04,N/A,0.07,0.10,0.24,0.16,0.07,0.06,0.22,0.09,0.13,0.12,0.26,0.04,0.19,0.09,0.18,N/A,0.14,0.02,0.10,0.01,0.11,0.08,0.23,0.27,0.05,0.03,0.17,0.09,0.09,0.29,0.03,0.03,0.03,0.07,1,0.02,0.07,0.06,0.19,N/A,0.04,-0.00,0.27,0.25,0.14,0.16,0.04,0.22,0.03,0.16,0.43,0.05,0.16,0.22
0.27,0.30,0.25,0.33,0.31,0.01,0.22,0.17,0.12,0.15,0.28,N/A,0.09,0.33,0.15,0.15,0.37,0.13,0.01,0.05,N/A,0.14,0.11,0.21,0.10,0.15,0.09,0.12,0.04,0.06,0.09,0.30,0.09,0.28,0.07,0.15,N/A,0.26,0.03,0.13,0.06,0.25,0.13,0.35,0.01,0.20,0.04,0.24,0.17,0.26,0.19,0.03,0.16,0.06,0.11,0.02,1,0.25,0.01,0.10,N/A,0.05,0.02,0.05,0.08,0.09,0.10,0.04,0.29,0.08,0.12,0.04,0.15,0.28,0.28
0.14,0.03,0.04,0.01,0.10,0.05,0.09,0.09,-0.01,0.01,0.00,N/A,-0.04,0.13,0.07,0.25,-0.03,0.04,-0.05,-0.02,N/A,-0.02,0.03,-0.01,0.08,0.01,-0.02,0.03,-0.03,0.12,0.04,0.14,-0.04,0.05,0.05,-0.03,N/A,0.04,0.07,0.05,-0.04,-0.00,0.12,0.10,-0.06,-0.00,0.04,0.01,0.02,0.19,0.02,0.03,0.07,-0.01,0.05,0.07,0.25,1,0.07,0.03,N/A,-0.00,0.10,0.02,0.04,0.08,0.05,0.04,0.17,0.05,0.05,0.13,0.01,0.09,0.11
0.19,0.08,0.04,0.04,0.10,-0.00,0.10,0.11,0.03,0.02,-0.01,N/A,-0.03,0.15,0.03,-0.02,0.05,0.04,0.11,-0.02,N/A,0.03,0.01,0.02,0.08,0.01,0.02,0.09,-0.05,0.03,0.06,0.16,0.03,0.06,0.06,0.06,N/A,0.07,-0.00,0.05,0.04,-0.01,0.05,0.10,-0.01,-0.01,0.01,0.02,0.06,0.03,0.02,0.03,0.04,0.04,0.04,0.06,0.01,0.07,1,-0.01,N/A,0.02,0.02,0.04,-0.01,-0.02,0.00,0.02,0.08,0.01,0.09,-0.01,0.07,0.02,0.12
0.21,0.15,0.15,0.07,0.08,0.03,0.20,0.09,0.05,0.30,0.09,N/A,0.11,0.22,0.08,0.15,0.13,0.04,0.28,0.29,N/A,0.39,0.16,0.33,0.29,0.12,0.27,0.15,0.08,0.14,0.05,0.22,0.05,0.18,0.19,0.12,N/A,0.18,0.08,0.09,0.01,0.09,-0.00,0.28,0.04,0.05,0.07,0.13,0.07,0.07,0.13,0.06,0.04,0.03,0.12,0.19,0.10,0.03,-0.01,1,N/A,0.03,0.03,0.07,0.15,0.03,0.11,0.02,0.16,0.06,0.17,0.16,0.00,0.13,0.30
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.21,0.13,0.14,0.16,0.11,-0.00,0.10,0.21,-0.01,0.15,0.17,N/A,0.01,0.26,0.07,0.01,0.08,0.05,0.05,-0.01,N/A,0.06,0.10,0.19,0.07,0.13,0.06,0.05,-0.05,0.13,0.08,0.23,0.04,0.19,0.07,0.11,N/A,0.14,0.03,0.17,0.05,0.11,0.05,0.27,0.02,0.09,-0.01,0.16,0.08,0.16,0.15,0.11,0.05,0.06,0.12,0.04,0.05,-0.00,0.02,0.03,N/A,1,0.08,0.23,0.05,0.04,0.18,0.02,0.22,-0.03,0.22,0.20,0.13,0.16,0.24
0.09,0.05,0.01,0.09,0.12,0.01,0.11,0.06,-0.02,0.07,0.16,N/A,-0.01,0.09,0.05,0.10,0.06,-0.02,0.02,-0.02,N/A,0.03,0.02,0.03,0.10,0.01,0.02,0.04,0.01,0.04,-0.01,0.09,-0.05,0.04,0.06,-0.01,N/A,0.06,0.06,0.02,0.01,0.12,0.00,0.10,-0.03,0.20,0.05,0.14,0.10,-0.00,0.07,-0.06,0.02,0.05,0.07,-0.00,0.02,0.10,0.02,0.03,N/A,0.08,1,-0.00,0.09,0.12,0.05,0.08,0.12,0.03,0.04,0.15,0.03,0.03,0.11
0.15,0.03,0.09,0.04,0.06,0.04,0.08,0.10,-0.02,-0.02,0.02,N/A,0.06,0.13,0.02,0.03,0.09,0.04,-0.02,-0.01,N/A,0.02,-0.03,0.05,-0.05,0.02,0.03,0.09,0.02,-0.02,0.07,0.17,0.04,-0.01,-0.06,0.04,N/A,0.06,-0.02,0.05,0.03,0.01,0.01,0.11,0.05,0.03,-0.03,0.06,0.03,0.13,0.12,0.03,0.11,0.07,0.11,0.27,0.05,0.02,0.04,0.07,N/A,0.23,-0.00,1,0.13,0.08,0.05,-0.00,0.05,0.06,0.10,0.29,0.06,0.01,0.10
0.13,0.08,0.17,0.13,0.12,-0.00,0.20,0.09,0.03,0.18,0.17,N/A,0.06,0.16,0.15,0.05,0.08,0.10,0.05,0.05,N/A,0.15,0.08,0.17,0.17,0.08,0.11,0.05,0.04,0.09,0.02,0.14,0.04,0.13,0.08,0.13,N/A,0.10,-0.02,0.10,0.04,0.13,0.03,0.18,0.07,0.13,0.09,0.15,0.01,0.16,0.13,0.09,0.01,-0.03,0.08,0.25,0.08,0.04,-0.01,0.15,N/A,0.05,0.09,0.13,1,0.01,0.09,0.04,0.15,-0.01,0.09,0.22,0.08,0.18,0.19
0.29,0.23,0.32,0.19,0.18,0.10,0.17,0.30,0.04,0.12,0.17,N/A,0.20,0.33,0.12,0.19,0.34,0.02,0.04,0.13,N/A,0.10,0.25,0.25,0.11,0.08,0.10,0.15,0.20,0.16,0.18,0.34,0.24,0.25,0.23,0.13,N/A,0.29,-0.02,0.16,0.04,0.12,0.16,0.35,0.04,0.16,0.11,0.20,0.10,0.25,0.17,0.02,-0.03,0.11,0.24,0.14,0.09,0.08,-0.02,0.03,N/A,0.04,0.12,0.08,0.01,1,0.12,0.08,0.33,0.08,0.15,0.11,0.11,0.21,0.30
0.25,0.13,0.18,0.13,0.07,-0.04,0.18,0.15,0.14,0.08,0.16,N/A,0.03,0.25,0.07,0.12,0.16,0.08,-0.04,0.03,N/A,0.07,0.09,0.14,0.02,0.07,0.07,0.20,0.10,0.04,0.05,0.27,0.01,0.33,0.09,0.18,N/A,0.15,0.03,0.10,-0.00,0.10,0.03,0.26,0.05,0.13,-0.02,0.13,0.08,0.14,0.18,0.02,-0.01,0.03,0.06,0.16,0.10,0.05,0.00,0.11,N/A,0.18,0.05,0.05,0.09,0.12,1,0.04,0.23,0.16,0.88,0.12,0.02,0.22,0.21
0.12,0.08,0.08,0.05,0.04,0.03,0.13,0.05,0.01,0.13,0.12,N/A,0.06,0.11,0.08,0.14,0.15,0.03,0.02,0.03,N/A,0.07,0.07,0.09,0.04,0.07,0.06,0.04,0.01,0.06,0.03,0.14,0.03,0.19,0.05,0.03,N/A,0.02,0.05,0.01,0.02,0.12,0.07,0.14,-0.01,0.08,0.03,0.13,0.12,0.14,0.01,0.01,0.02,0.00,0.07,0.04,0.04,0.04,0.02,0.02,N/A,0.02,0.08,-0.00,0.04,0.08,0.04,1,0.08,-0.00,0.08,0.01,0.01,0.09,0.15
0.64,0.55,0.49,0.40,0.37,0.09,0.43,0.42,0.11,0.29,0.36,N/A,0.19,0.71,0.24,0.13,0.31,0.12,0.12,0.08,N/A,0.16,0.29,0.38,0.37,0.29,0.23,0.31,0.15,0.26,0.32,0.67,0.16,0.33,0.21,0.38,N/A,0.61,0.13,0.32,0.06,0.33,0.27,0.69,0.13,0.22,0.09,0.46,0.20,0.35,0.32,0.05,0.07,0.14,0.31,0.22,0.29,0.17,0.08,0.16,N/A,0.22,0.12,0.05,0.15,0.33,0.23,0.08,1,0.12,0.28,0.27,0.29,0.35,0.68
0.06,-0.00,0.01,-0.01,0.05,-0.00,0.06,0.02,0.01,0.02,0.01,N/A,0.01,0.07,-0.02,0.06,0.13,-0.02,0.06,0.14,N/A,0.14,0.04,0.05,0.01,-0.05,0.03,0.06,-0.01,0.03,0.02,0.06,-0.07,0.05,0.12,-0.01,N/A,0.08,-0.02,0.05,-0.05,0.01,0.02,0.06,-0.01,0.05,-0.01,0.04,0.03,0.01,0.05,0.02,0.03,0.02,0.02,0.03,0.08,0.05,0.01,0.06,N/A,-0.03,0.03,0.06,-0.01,0.08,0.16,-0.00,0.12,1,0.14,0.00,-0.01,-0.03,0.05
0.35,0.20,0.27,0.18,0.11,-0.04,0.22,0.20,0.14,0.14,0.18,N/A,0.05,0.35,0.12,0.18,0.25,0.08,0.08,0.10,N/A,0.16,0.11,0.19,0.08,0.10,0.12,0.24,0.10,0.09,0.06,0.37,0.00,0.38,0.19,0.21,N/A,0.25,0.03,0.11,0.04,0.14,0.04,0.37,0.04,0.16,0.02,0.19,0.12,0.20,0.22,0.18,0.00,0.00,0.12,0.16,0.12,0.05,0.09,0.17,N/A,0.22,0.04,0.10,0.09,0.15,0.88,0.08,0.28,0.14,1,0.15,0.05,0.25,0.33
0.29,0.19,0.19,0.15,0.13,0.01,0.23,0.16,0.00,0.15,0.18,N/A,0.02,0.32,0.20,0.11,0.15,0.17,-0.00,0.01,N/A,0.05,0.04,0.13,0.13,0.12,0.14,0.15,0.18,0.09,0.09,0.31,0.04,0.19,0.06,0.20,N/A,0.26,-0.02,0.16,0.06,0.14,0.14,0.27,0.03,0.08,0.08,0.21,0.09,0.20,0.16,-0.03,0.01,-0.01,0.15,0.43,0.04,0.13,-0.01,0.16,N/A,0.20,0.15,0.29,0.22,0.11,0.12,0.01,0.27,0.00,0.15,1,0.09,0.18,0.29
0.32,0.29,0.19,0.17,0.29,0.10,0.17,0.22,0.01,0.07,0.17,N/A,-0.00,0.37,0.08,0.01,0.15,0.08,0.03,0.02,N/A,0.03,0.04,0.14,0.04,0.12,0.09,0.16,-0.01,0.03,0.31,0.33,0.15,0.18,0.10,0.22,N/A,0.29,0.05,0.17,0.02,0.16,0.13,0.27,0.05,0.03,0.05,0.19,0.12,0.20,0.18,0.02,0.05,0.03,0.10,0.05,0.15,0.01,0.07,0.00,N/A,0.13,0.03,0.06,0.08,0.11,0.02,0.01,0.29,-0.01,0.05,0.09,1,0.14,0.26
0.35,0.31,0.24,0.28,0.23,-0.01,0.30,0.32,0.08,0.21,0.35,N/A,0.09,0.40,0.15,0.23,0.26,0.08,0.02,0.07,N/A,0.13,0.22,0.23,0.13,0.24,0.16,0.07,0.17,0.07,0.08,0.38,0.04,0.40,0.16,0.27,N/A,0.33,0.01,0.24,0.16,0.25,0.01,0.42,0.15,0.31,0.12,0.29,0.14,0.23,0.21,0.04,0.03,0.15,0.18,0.16,0.28,0.09,0.02,0.13,N/A,0.16,0.03,0.01,0.18,0.21,0.22,0.09,0.35,-0.03,0.25,0.18,0.14,1,0.38
0.79,0.53,0.53,0.39,0.41,0.10,0.51,0.50,0.12,0.66,0.39,N/A,0.24,0.82,0.33,0.22,0.44,0.20,0.13,0.16,N/A,0.24,0.35,0.49,0.37,0.33,0.41,0.36,0.13,0.24,0.37,0.82,0.21,0.48,0.24,0.43,N/A,0.60,0.11,0.21,0.15,0.33,0.16,0.76,0.11,0.28,0.17,0.46,0.24,0.42,0.39,0.09,0.08,0.18,0.35,0.22,0.28,0.11,0.12,0.30,N/A,0.24,0.11,0.10,0.19,0.30,0.21,0.15,0.68,0.05,0.33,0.29,0.26,0.38,1
